customer_ID,timestamp,transaction_type,transaction_amount,product_used,customer_tenure,transaction_frequency
85,2023-12-28 00:30:07.483448,deposit,57.03,personal_loan,7,16
85,2019-01-16 00:30:07.483448,deposit,133.97,retirement_account,7,16
85,2022-01-02 00:30:07.483448,payment,38.93,personal_loan,7,16
85,2019-07-13 00:30:07.483448,deposit,85.55,high_yield_savings_account,7,16
85,2019-11-28 00:30:07.484450,withdrawal,97.6,low_interest_loan,7,16
85,2021-07-10 00:30:07.484450,deposit,31.63,high_yield_savings_account,7,16
85,2020-12-19 00:30:07.484450,transfer,180.3,basic_checking_account,7,16
85,2021-12-13 00:30:07.484450,transfer,123.74,investment_account,7,16
85,2022-05-23 00:30:07.484450,transfer,135.41,retirement_account,7,16
85,2019-05-10 00:30:07.485449,deposit,138.78,savings_account,7,16
85,2018-05-07 00:30:07.485449,withdrawal,59.59,platinum_credit_card,7,16
85,2023-08-01 00:30:07.485449,withdrawal,124.02,premium_checking_account,7,16
85,2023-10-14 00:30:07.485449,deposit,53.33,low_interest_loan,7,16
85,2022-11-21 00:30:07.485449,withdrawal,120.24,personal_loan,7,16
85,2020-09-25 00:30:07.485449,payment,188.67,personal_loan,7,16
85,2021-02-11 00:30:07.486469,payment,109.98,savings_account,7,16
85,2023-06-19 00:30:07.486469,payment,158.86,savings_account,7,16
85,2021-09-23 00:30:07.486469,withdrawal,191.71,basic_checking_account,7,16
85,2021-11-08 00:30:07.486469,deposit,27.65,retirement_account,7,16
85,2022-10-15 00:30:07.486469,withdrawal,54.27,credit_card,7,16
85,2019-12-09 00:30:07.487448,transfer,148.57,savings_account,7,16
85,2023-03-28 00:30:07.487448,withdrawal,92.61,basic_checking_account,7,16
85,2024-10-27 00:30:07.487448,withdrawal,147.62,high_yield_savings_account,7,16
85,2024-04-22 00:30:07.487935,transfer,99.07,savings_account,7,16
85,2019-09-24 00:30:07.487935,deposit,142.51,premium_checking_account,7,16
85,2022-12-11 00:30:07.487935,payment,186.53,high_yield_savings_account,7,16
85,2021-06-02 00:30:07.488456,withdrawal,14.02,savings_account,7,16
85,2018-11-08 00:30:07.488456,deposit,83.62,savings_account,7,16
85,2021-06-12 00:30:07.488456,withdrawal,139.67,retirement_account,7,16
85,2018-04-23 00:30:07.488456,deposit,81.96,basic_checking_account,7,16
85,2020-08-17 00:30:07.488456,payment,113.69,savings_account,7,16
85,2024-07-12 00:30:07.489275,payment,98.96,credit_card,7,16
86,2019-05-09 00:30:07.489275,transfer,39.63,investment_account,7,25
86,2019-12-15 00:30:07.489275,deposit,153.45,savings_account,7,25
86,2020-06-22 00:30:07.489801,transfer,69.63,investment_account,7,25
86,2019-07-03 00:30:07.489801,deposit,44.2,basic_checking_account,7,25
86,2022-08-09 00:30:07.489801,deposit,143.09,high_yield_savings_account,7,25
86,2020-03-30 00:30:07.489801,transfer,136.85,high_yield_savings_account,7,25
86,2019-03-27 00:30:07.489801,transfer,112.74,high_yield_savings_account,7,25
86,2019-03-24 00:30:07.489801,transfer,53.81,high_yield_savings_account,7,25
86,2019-05-10 00:30:07.490799,withdrawal,75.99,premium_checking_account,7,25
86,2019-04-16 00:30:07.490799,transfer,101.51,investment_account,7,25
86,2023-10-09 00:30:07.490799,deposit,127.37,savings_account,7,25
86,2022-01-11 00:30:07.490799,deposit,33.36,retirement_account,7,25
86,2024-07-06 00:30:07.490799,withdrawal,144.25,investment_account,7,25
86,2024-03-24 00:30:07.491636,withdrawal,202.51,retirement_account,7,25
86,2021-05-25 00:30:07.491808,deposit,32.37,low_interest_loan,7,25
86,2023-06-07 00:30:07.491808,withdrawal,96.33,platinum_credit_card,7,25
86,2023-12-25 00:30:07.491808,payment,161.76,investment_account,7,25
86,2023-01-28 00:30:07.491808,transfer,26.67,savings_account,7,25
86,2020-11-06 00:30:07.493479,transfer,35.52,premium_checking_account,7,25
86,2023-12-13 00:30:07.493479,deposit,162.69,high_yield_savings_account,7,25
86,2018-06-25 00:30:07.498096,withdrawal,13.28,savings_account,7,25
86,2022-10-26 00:30:07.498096,withdrawal,84.2,low_interest_loan,7,25
86,2023-03-27 00:30:07.498096,transfer,88.02,basic_checking_account,7,25
86,2019-05-10 00:30:07.499124,withdrawal,88.84,personal_loan,7,25
86,2021-01-09 00:30:07.499124,payment,40.79,investment_account,7,25
86,2022-08-19 00:30:07.499124,withdrawal,75.07,premium_checking_account,7,25
86,2019-11-22 00:30:07.500093,transfer,130.26,platinum_credit_card,7,25
86,2022-06-22 00:30:07.500093,deposit,85.99,savings_account,7,25
86,2021-03-10 00:30:07.500093,payment,126.26,premium_checking_account,7,25
86,2025-02-18 00:30:07.500093,transfer,19.43,credit_card,7,25
86,2022-10-10 00:30:07.500093,deposit,105.92,premium_checking_account,7,25
86,2022-03-27 00:30:07.501090,transfer,59.83,investment_account,7,25
86,2020-01-29 00:30:07.501090,deposit,87.01,credit_card,7,25
86,2020-02-09 00:30:07.501090,payment,80.32,platinum_credit_card,7,25
86,2020-12-31 00:30:07.501090,withdrawal,109.24,credit_card,7,25
86,2024-01-07 00:30:07.501528,transfer,81.66,high_yield_savings_account,7,25
86,2023-06-07 00:30:07.501528,payment,60.52,credit_card,7,25
86,2018-03-22 00:30:07.502089,deposit,158.67,credit_card,7,25
86,2025-02-12 00:30:07.502089,deposit,84.88,savings_account,7,25
86,2019-08-09 00:30:07.502089,deposit,142.08,premium_checking_account,7,25
86,2020-06-10 00:30:07.502089,withdrawal,81.08,savings_account,7,25
86,2020-03-21 00:30:07.502089,payment,124.32,high_yield_savings_account,7,25
86,2020-07-10 00:30:07.502089,withdrawal,99.0,platinum_credit_card,7,25
86,2023-06-03 00:30:07.503086,deposit,26.52,savings_account,7,25
86,2020-11-24 00:30:07.503086,payment,90.64,high_yield_savings_account,7,25
86,2024-03-16 00:30:07.503086,transfer,163.81,basic_checking_account,7,25
86,2018-06-11 00:30:07.503086,transfer,131.65,basic_checking_account,7,25
86,2021-03-11 00:30:07.503086,deposit,162.54,credit_card,7,25
86,2022-12-15 00:30:07.503086,deposit,111.53,personal_loan,7,25
86,2020-10-20 00:30:07.503086,transfer,131.48,platinum_credit_card,7,25
87,2025-01-05 00:30:07.503086,transfer,195.86,high_yield_savings_account,2,18
87,2025-02-19 00:30:07.504114,withdrawal,141.45,investment_account,2,18
87,2023-07-26 00:30:07.504114,payment,71.13,platinum_credit_card,2,18
87,2023-09-29 00:30:07.504114,payment,24.5,personal_loan,2,18
87,2024-06-03 00:30:07.504114,payment,97.4,investment_account,2,18
87,2024-04-06 00:30:07.504114,withdrawal,64.08,low_interest_loan,2,18
87,2024-07-25 00:30:07.504114,payment,42.59,investment_account,2,18
87,2023-11-14 00:30:07.504114,payment,143.56,high_yield_savings_account,2,18
87,2024-01-04 00:30:07.504114,withdrawal,59.84,low_interest_loan,2,18
87,2023-10-29 00:30:07.504114,deposit,4.8,premium_checking_account,2,18
87,2024-05-22 00:30:07.505122,deposit,88.12,personal_loan,2,18
87,2024-06-23 00:30:07.505122,deposit,90.9,platinum_credit_card,2,18
87,2023-10-25 00:30:07.505122,deposit,95.23,investment_account,2,18
87,2024-10-09 00:30:07.505122,withdrawal,71.85,investment_account,2,18
87,2023-05-18 00:30:07.505122,transfer,61.19,low_interest_loan,2,18
87,2023-11-10 00:30:07.505122,withdrawal,241.69,credit_card,2,18
87,2024-04-05 00:30:07.505122,deposit,138.79,investment_account,2,18
87,2024-01-16 00:30:07.505122,transfer,78.73,personal_loan,2,18
87,2023-03-13 00:30:07.505122,withdrawal,193.14,low_interest_loan,2,18
87,2023-06-13 00:30:07.505122,withdrawal,106.23,premium_checking_account,2,18
87,2024-05-28 00:30:07.506142,payment,68.4,retirement_account,2,18
87,2024-10-03 00:30:07.506142,deposit,40.45,low_interest_loan,2,18
87,2023-11-14 00:30:07.506142,withdrawal,139.87,savings_account,2,18
87,2024-04-09 00:30:07.506142,withdrawal,14.83,basic_checking_account,2,18
87,2024-08-14 00:30:07.506142,deposit,144.62,basic_checking_account,2,18
87,2023-03-04 00:30:07.506142,transfer,36.1,low_interest_loan,2,18
87,2023-05-09 00:30:07.506142,deposit,39.09,personal_loan,2,18
87,2023-09-04 00:30:07.506142,withdrawal,119.82,basic_checking_account,2,18
87,2024-06-20 00:30:07.506142,withdrawal,62.11,platinum_credit_card,2,18
87,2023-05-12 00:30:07.506142,withdrawal,29.46,low_interest_loan,2,18
87,2024-01-12 00:30:07.507150,deposit,212.41,credit_card,2,18
87,2024-01-01 00:30:07.507150,payment,94.03,investment_account,2,18
87,2024-09-23 00:30:07.507150,payment,88.32,credit_card,2,18
87,2024-03-23 00:30:07.507150,payment,195.28,high_yield_savings_account,2,18
87,2024-04-07 00:30:07.507150,payment,40.83,investment_account,2,18
87,2024-04-05 00:30:07.507150,transfer,61.1,high_yield_savings_account,2,18
87,2023-05-31 00:30:07.507150,withdrawal,41.06,basic_checking_account,2,18
87,2024-11-29 00:30:07.507150,transfer,83.0,premium_checking_account,2,18
87,2024-07-01 00:30:07.507150,payment,126.92,retirement_account,2,18
87,2023-11-14 00:30:07.507150,deposit,38.13,retirement_account,2,18
87,2024-08-29 00:30:07.507150,withdrawal,81.48,personal_loan,2,18
87,2023-03-08 00:30:07.510173,withdrawal,113.52,retirement_account,2,18
87,2024-12-07 00:30:07.510992,payment,136.42,personal_loan,2,18
87,2024-09-02 00:30:07.511153,withdrawal,105.0,high_yield_savings_account,2,18
87,2024-01-06 00:30:07.511153,payment,154.83,savings_account,2,18
87,2024-12-20 00:30:07.511153,transfer,78.6,savings_account,2,18
87,2024-10-10 00:30:07.512171,payment,53.69,personal_loan,2,18
87,2024-04-20 00:30:07.512171,withdrawal,50.55,low_interest_loan,2,18
87,2023-07-13 00:30:07.512171,withdrawal,9.21,credit_card,2,18
87,2024-12-17 00:30:07.512171,deposit,158.73,investment_account,2,18
88,2021-10-20 00:30:07.512171,withdrawal,70.49,low_interest_loan,4,20
88,2022-06-07 00:30:07.513165,withdrawal,93.98,premium_checking_account,4,20
88,2024-04-24 00:30:07.513165,deposit,72.79,retirement_account,4,20
88,2021-09-19 00:30:07.513165,payment,46.11,investment_account,4,20
88,2024-03-29 00:30:07.513165,deposit,58.98,personal_loan,4,20
88,2022-08-05 00:30:07.514153,transfer,123.46,premium_checking_account,4,20
88,2021-08-31 00:30:07.514153,withdrawal,122.98,credit_card,4,20
88,2024-10-07 00:30:07.514153,payment,198.0,personal_loan,4,20
88,2021-04-24 00:30:07.514153,withdrawal,92.03,investment_account,4,20
88,2022-12-29 00:30:07.514153,deposit,54.29,retirement_account,4,20
88,2024-10-11 00:30:07.514153,payment,115.45,investment_account,4,20
88,2021-11-26 00:30:07.514153,payment,156.53,basic_checking_account,4,20
88,2023-02-07 00:30:07.514153,payment,57.92,retirement_account,4,20
88,2024-02-09 00:30:07.514153,deposit,75.47,personal_loan,4,20
88,2024-03-24 00:30:07.514153,transfer,90.24,high_yield_savings_account,4,20
88,2024-05-18 00:30:07.515152,deposit,103.76,savings_account,4,20
88,2022-07-31 00:30:07.515152,transfer,118.36,premium_checking_account,4,20
88,2024-11-02 00:30:07.515152,payment,98.43,personal_loan,4,20
88,2023-06-18 00:30:07.515152,withdrawal,93.78,investment_account,4,20
88,2022-03-18 00:30:07.515152,deposit,130.69,premium_checking_account,4,20
88,2022-04-16 00:30:07.515152,transfer,104.44,investment_account,4,20
88,2022-04-09 00:30:07.515152,payment,116.57,savings_account,4,20
88,2022-10-20 00:30:07.515152,deposit,56.86,credit_card,4,20
88,2024-05-31 00:30:07.515152,deposit,103.99,high_yield_savings_account,4,20
88,2021-07-28 00:30:07.515152,withdrawal,126.12,investment_account,4,20
88,2021-12-19 00:30:07.516149,payment,77.57,personal_loan,4,20
88,2022-02-05 00:30:07.516149,transfer,105.07,retirement_account,4,20
88,2021-08-13 00:30:07.516149,deposit,62.31,platinum_credit_card,4,20
88,2022-04-17 00:30:07.516149,payment,95.12,savings_account,4,20
88,2022-10-19 00:30:07.516149,withdrawal,15.83,low_interest_loan,4,20
88,2024-09-06 00:30:07.516149,payment,3.08,savings_account,4,20
88,2024-09-17 00:30:07.516149,payment,59.99,investment_account,4,20
88,2023-05-10 00:30:07.516149,payment,127.04,high_yield_savings_account,4,20
88,2024-04-14 00:30:07.516149,payment,124.58,retirement_account,4,20
88,2024-09-23 00:30:07.516149,payment,119.67,premium_checking_account,4,20
88,2023-09-25 00:30:07.517150,deposit,90.74,personal_loan,4,20
88,2023-01-15 00:30:07.517150,payment,71.41,retirement_account,4,20
88,2024-08-09 00:30:07.517150,transfer,188.12,premium_checking_account,4,20
88,2023-10-13 00:30:07.517150,transfer,68.52,high_yield_savings_account,4,20
88,2024-06-02 00:30:07.517150,payment,38.37,credit_card,4,20
88,2022-06-02 00:30:07.517150,deposit,71.15,credit_card,4,20
88,2024-08-09 00:30:07.517150,transfer,161.02,investment_account,4,20
88,2022-11-11 00:30:07.517150,withdrawal,139.54,savings_account,4,20
88,2021-11-02 00:30:07.517150,deposit,85.4,basic_checking_account,4,20
88,2023-07-11 00:30:07.517150,transfer,157.04,savings_account,4,20
88,2024-05-18 00:30:07.518149,deposit,114.65,credit_card,4,20
88,2022-04-23 00:30:07.518149,withdrawal,57.11,personal_loan,4,20
88,2023-03-02 00:30:07.518149,deposit,156.23,retirement_account,4,20
88,2023-01-21 00:30:07.518149,payment,142.64,savings_account,4,20
88,2024-05-11 00:30:07.518149,payment,137.07,high_yield_savings_account,4,20
89,2021-08-31 00:30:07.518149,payment,56.7,personal_loan,8,21
89,2024-09-13 00:30:07.518149,payment,99.37,savings_account,8,21
89,2023-05-23 00:30:07.518149,payment,83.0,basic_checking_account,8,21
89,2024-03-05 00:30:07.518149,transfer,197.65,retirement_account,8,21
89,2018-01-30 00:30:07.518149,deposit,99.08,platinum_credit_card,8,21
89,2017-11-09 00:30:07.519149,deposit,94.13,personal_loan,8,21
89,2019-01-27 00:30:07.519149,payment,89.59,high_yield_savings_account,8,21
89,2021-11-26 00:30:07.519149,deposit,167.75,high_yield_savings_account,8,21
89,2018-07-13 00:30:07.519149,payment,93.84,premium_checking_account,8,21
89,2017-05-08 00:30:07.519149,transfer,113.05,premium_checking_account,8,21
89,2023-06-22 00:30:07.519149,deposit,39.12,investment_account,8,21
89,2021-10-10 00:30:07.519149,payment,158.63,low_interest_loan,8,21
89,2024-06-19 00:30:07.519149,transfer,65.09,personal_loan,8,21
89,2020-09-20 00:30:07.519149,payment,106.13,credit_card,8,21
89,2022-05-21 00:30:07.519149,withdrawal,46.65,platinum_credit_card,8,21
89,2017-09-13 00:30:07.520152,deposit,93.97,retirement_account,8,21
89,2024-10-01 00:30:07.520152,withdrawal,72.32,premium_checking_account,8,21
89,2019-05-21 00:30:07.520152,payment,89.51,credit_card,8,21
89,2020-02-02 00:30:07.520152,transfer,36.75,personal_loan,8,21
89,2021-08-05 00:30:07.520152,payment,64.85,basic_checking_account,8,21
89,2019-03-24 00:30:07.520152,transfer,129.51,basic_checking_account,8,21
89,2020-09-17 00:30:07.520152,deposit,117.29,credit_card,8,21
89,2020-06-04 00:30:07.520152,transfer,131.23,investment_account,8,21
89,2017-03-11 00:30:07.520152,deposit,12.73,credit_card,8,21
89,2023-09-03 00:30:07.520152,transfer,22.45,low_interest_loan,8,21
89,2022-12-30 00:30:07.521152,transfer,175.26,low_interest_loan,8,21
89,2024-09-04 00:30:07.521152,deposit,81.95,credit_card,8,21
89,2021-11-23 00:30:07.521152,transfer,172.9,retirement_account,8,21
89,2019-02-15 00:30:07.521152,payment,99.98,low_interest_loan,8,21
89,2024-12-18 00:30:07.521152,withdrawal,101.71,retirement_account,8,21
89,2021-05-14 00:30:07.521152,withdrawal,28.9,platinum_credit_card,8,21
89,2021-12-01 00:30:07.521152,transfer,110.75,personal_loan,8,21
89,2022-02-06 00:30:07.521152,deposit,150.17,high_yield_savings_account,8,21
89,2021-01-07 00:30:07.521152,transfer,255.06,investment_account,8,21
89,2021-03-13 00:30:07.521152,transfer,135.71,basic_checking_account,8,21
89,2018-03-28 00:30:07.522135,deposit,157.27,savings_account,8,21
89,2018-07-19 00:30:07.522135,payment,72.69,platinum_credit_card,8,21
89,2024-05-05 00:30:07.522135,withdrawal,29.28,retirement_account,8,21
89,2023-08-04 00:30:07.522135,withdrawal,99.89,high_yield_savings_account,8,21
89,2024-03-01 00:30:07.522135,withdrawal,16.49,personal_loan,8,21
89,2022-02-14 00:30:07.522656,payment,121.66,investment_account,8,21
89,2023-11-29 00:30:07.522656,deposit,19.81,basic_checking_account,8,21
89,2020-11-04 00:30:07.522656,transfer,154.99,basic_checking_account,8,21
89,2022-04-09 00:30:07.522656,transfer,95.29,basic_checking_account,8,21
89,2023-01-29 00:30:07.522656,transfer,114.13,low_interest_loan,8,21
89,2021-03-16 00:30:07.522656,transfer,128.91,basic_checking_account,8,21
89,2023-06-21 00:30:07.522656,withdrawal,105.13,basic_checking_account,8,21
89,2018-11-17 00:30:07.522656,withdrawal,52.7,high_yield_savings_account,8,21
89,2022-12-13 00:30:07.522656,withdrawal,170.94,savings_account,8,21
89,2023-02-20 00:30:07.522656,payment,34.79,retirement_account,8,21
90,2022-08-15 00:30:07.522656,transfer,88.13,premium_checking_account,7,27
90,2024-04-15 00:30:07.523653,transfer,151.4,savings_account,7,27
90,2024-05-23 00:30:07.523653,withdrawal,167.88,credit_card,7,27
90,2019-12-14 00:30:07.523653,withdrawal,144.33,basic_checking_account,7,27
90,2021-03-02 00:30:07.523653,transfer,206.87,credit_card,7,27
90,2018-09-10 00:30:07.523653,withdrawal,62.11,savings_account,7,27
90,2018-10-23 00:30:07.523653,withdrawal,97.45,personal_loan,7,27
90,2023-09-25 00:30:07.523653,deposit,75.57,retirement_account,7,27
90,2025-02-19 00:30:07.523653,withdrawal,81.89,retirement_account,7,27
90,2021-11-24 00:30:07.523653,deposit,88.22,basic_checking_account,7,27
90,2023-07-16 00:30:07.523653,deposit,32.08,personal_loan,7,27
90,2021-06-28 00:30:07.523653,payment,26.42,personal_loan,7,27
90,2024-02-27 00:30:07.524653,payment,152.75,high_yield_savings_account,7,27
90,2022-09-24 00:30:07.524653,withdrawal,110.37,high_yield_savings_account,7,27
90,2023-09-29 00:30:07.524997,withdrawal,47.7,savings_account,7,27
90,2022-08-21 00:30:07.524997,transfer,107.64,low_interest_loan,7,27
90,2019-06-26 00:30:07.524997,payment,67.3,retirement_account,7,27
90,2020-10-07 00:30:07.526658,payment,89.62,credit_card,7,27
90,2023-07-25 00:30:07.526658,transfer,98.36,personal_loan,7,27
90,2018-09-16 00:30:07.527550,deposit,77.2,savings_account,7,27
90,2025-01-25 00:30:07.527550,transfer,93.25,high_yield_savings_account,7,27
90,2023-05-11 00:30:07.527550,withdrawal,64.12,platinum_credit_card,7,27
90,2022-08-05 00:30:07.527550,deposit,128.72,credit_card,7,27
90,2022-09-19 00:30:07.528557,deposit,75.13,credit_card,7,27
90,2018-08-15 00:30:07.528557,withdrawal,100.79,basic_checking_account,7,27
90,2023-08-23 00:30:07.528557,transfer,72.88,personal_loan,7,27
90,2021-10-15 00:30:07.528557,payment,81.2,credit_card,7,27
90,2019-03-25 00:30:07.529567,payment,113.06,retirement_account,7,27
90,2018-03-19 00:30:07.529567,deposit,184.96,low_interest_loan,7,27
90,2022-04-16 00:30:07.529567,deposit,65.09,platinum_credit_card,7,27
90,2019-07-15 00:30:07.529567,withdrawal,66.04,investment_account,7,27
90,2019-01-25 00:30:07.529567,deposit,89.83,retirement_account,7,27
90,2023-10-10 00:30:07.529567,payment,38.57,basic_checking_account,7,27
90,2020-04-26 00:30:07.530558,transfer,80.22,credit_card,7,27
90,2024-10-25 00:30:07.530558,deposit,163.7,premium_checking_account,7,27
90,2025-02-02 00:30:07.530558,transfer,27.63,savings_account,7,27
90,2024-07-30 00:30:07.530558,transfer,117.7,platinum_credit_card,7,27
90,2018-03-22 00:30:07.530558,payment,34.34,high_yield_savings_account,7,27
90,2023-05-22 00:30:07.530558,transfer,145.01,personal_loan,7,27
90,2022-12-09 00:30:07.530558,payment,61.54,low_interest_loan,7,27
90,2020-11-12 00:30:07.530558,deposit,108.79,retirement_account,7,27
90,2020-04-18 00:30:07.530558,deposit,9.79,premium_checking_account,7,27
90,2021-03-06 00:30:07.530558,transfer,25.33,savings_account,7,27
90,2018-06-26 00:30:07.531551,deposit,102.83,platinum_credit_card,7,27
90,2020-09-09 00:30:07.531551,transfer,110.17,platinum_credit_card,7,27
90,2024-02-27 00:30:07.531551,transfer,29.46,high_yield_savings_account,7,27
90,2022-06-23 00:30:07.531551,deposit,132.14,savings_account,7,27
90,2020-09-09 00:30:07.531551,deposit,136.03,high_yield_savings_account,7,27
90,2019-11-08 00:30:07.531551,deposit,102.09,low_interest_loan,7,27
90,2019-06-13 00:30:07.531551,transfer,65.16,high_yield_savings_account,7,27
91,2023-08-29 00:30:07.531551,payment,136.12,savings_account,4,14
91,2021-09-13 00:30:07.531551,payment,110.35,low_interest_loan,4,14
91,2023-10-26 00:30:07.531551,withdrawal,169.24,basic_checking_account,4,14
91,2023-09-12 00:30:07.533649,withdrawal,79.56,personal_loan,4,14
91,2024-12-19 00:30:07.533649,deposit,69.42,basic_checking_account,4,14
91,2022-01-16 00:30:07.534179,transfer,139.38,high_yield_savings_account,4,14
91,2022-04-17 00:30:07.534179,transfer,29.52,basic_checking_account,4,14
91,2023-06-26 00:30:07.534703,deposit,103.95,premium_checking_account,4,14
91,2024-03-03 00:30:07.534703,transfer,128.64,retirement_account,4,14
91,2024-06-06 00:30:07.534703,payment,90.97,credit_card,4,14
91,2023-07-05 00:30:07.535373,deposit,209.24,investment_account,4,14
91,2022-10-20 00:30:07.535688,transfer,72.82,savings_account,4,14
91,2021-05-10 00:30:07.535688,withdrawal,125.86,platinum_credit_card,4,14
91,2024-11-14 00:30:07.535688,deposit,94.07,low_interest_loan,4,14
91,2024-08-06 00:30:07.536212,deposit,186.74,personal_loan,4,14
91,2023-09-17 00:30:07.536212,deposit,46.48,retirement_account,4,14
91,2024-09-11 00:30:07.536212,transfer,31.59,basic_checking_account,4,14
91,2024-08-18 00:30:07.536740,withdrawal,19.45,basic_checking_account,4,14
91,2022-11-13 00:30:07.536740,payment,150.88,high_yield_savings_account,4,14
91,2022-07-19 00:30:07.536740,withdrawal,76.85,high_yield_savings_account,4,14
91,2022-12-16 00:30:07.536740,payment,128.33,investment_account,4,14
91,2024-01-17 00:30:07.536740,payment,36.46,investment_account,4,14
91,2022-12-04 00:30:07.536740,deposit,2.21,retirement_account,4,14
91,2025-01-03 00:30:07.536740,withdrawal,132.04,premium_checking_account,4,14
91,2021-10-07 00:30:07.537742,deposit,31.73,retirement_account,4,14
91,2024-10-11 00:30:07.537878,deposit,109.43,high_yield_savings_account,4,14
91,2023-06-30 00:30:07.538017,deposit,32.83,personal_loan,4,14
91,2025-01-15 00:30:07.538017,withdrawal,13.52,basic_checking_account,4,14
91,2024-07-12 00:30:07.538017,transfer,114.7,personal_loan,4,14
91,2024-11-10 00:30:07.538553,deposit,24.84,investment_account,4,14
91,2023-10-11 00:30:07.538553,transfer,159.29,credit_card,4,14
91,2021-05-25 00:30:07.538553,deposit,29.86,platinum_credit_card,4,14
91,2022-07-08 00:30:07.539100,withdrawal,88.67,personal_loan,4,14
91,2021-11-16 00:30:07.539100,withdrawal,13.5,platinum_credit_card,4,14
91,2023-11-07 00:30:07.539100,payment,82.08,low_interest_loan,4,14
91,2025-01-09 00:30:07.539624,transfer,156.99,savings_account,4,14
91,2024-12-16 00:30:07.539967,transfer,99.64,retirement_account,4,14
91,2021-03-01 00:30:07.540185,payment,84.41,platinum_credit_card,4,14
91,2022-03-26 00:30:07.540404,deposit,127.55,investment_account,4,14
91,2022-09-26 00:30:07.540404,transfer,37.13,personal_loan,4,14
91,2022-12-09 00:30:07.540404,deposit,112.34,savings_account,4,14
91,2022-12-31 00:30:07.540955,deposit,101.82,premium_checking_account,4,14
91,2024-03-31 00:30:07.540955,deposit,123.19,credit_card,4,14
91,2021-10-08 00:30:07.540955,payment,41.62,investment_account,4,14
91,2023-05-12 00:30:07.541468,transfer,140.0,high_yield_savings_account,4,14
91,2024-07-02 00:30:07.541604,deposit,126.71,investment_account,4,14
91,2022-06-20 00:30:07.541604,deposit,108.48,platinum_credit_card,4,14
91,2024-02-26 00:30:07.541604,payment,124.1,credit_card,4,14
91,2021-03-24 00:30:07.542792,deposit,0.24,low_interest_loan,4,14
91,2024-08-02 00:30:07.544014,withdrawal,112.29,high_yield_savings_account,4,14
92,2016-03-24 00:30:07.544525,transfer,110.39,retirement_account,9,20
92,2021-09-14 00:30:07.544640,transfer,89.54,basic_checking_account,9,20
92,2024-08-18 00:30:07.544640,transfer,86.31,platinum_credit_card,9,20
92,2019-06-17 00:30:07.545410,withdrawal,115.08,personal_loan,9,20
92,2024-08-02 00:30:07.545410,deposit,81.25,low_interest_loan,9,20
92,2018-10-28 00:30:07.545410,transfer,102.19,high_yield_savings_account,9,20
92,2022-04-27 00:30:07.546085,deposit,82.12,platinum_credit_card,9,20
92,2020-05-10 00:30:07.546085,deposit,55.98,premium_checking_account,9,20
92,2023-11-17 00:30:07.546085,transfer,105.3,low_interest_loan,9,20
92,2021-12-22 00:30:07.546831,payment,135.39,premium_checking_account,9,20
92,2017-04-19 00:30:07.546831,withdrawal,111.77,personal_loan,9,20
92,2024-03-24 00:30:07.547433,deposit,102.83,credit_card,9,20
92,2019-12-12 00:30:07.547944,payment,102.56,high_yield_savings_account,9,20
92,2023-08-10 00:30:07.548258,transfer,38.58,investment_account,9,20
92,2019-09-21 00:30:07.548258,deposit,237.94,basic_checking_account,9,20
92,2017-05-31 00:30:07.548258,transfer,86.42,premium_checking_account,9,20
92,2023-11-21 00:30:07.548806,payment,37.12,basic_checking_account,9,20
92,2022-01-19 00:30:07.548806,transfer,109.13,personal_loan,9,20
92,2022-07-13 00:30:07.548806,transfer,165.62,personal_loan,9,20
92,2023-04-15 00:30:07.548806,payment,20.88,credit_card,9,20
92,2021-08-10 00:30:07.549406,withdrawal,67.08,platinum_credit_card,9,20
92,2022-09-23 00:30:07.549406,withdrawal,108.7,savings_account,9,20
92,2018-09-09 00:30:07.549406,withdrawal,130.21,investment_account,9,20
92,2018-02-05 00:30:07.549406,withdrawal,103.1,low_interest_loan,9,20
92,2023-08-01 00:30:07.549985,withdrawal,141.65,investment_account,9,20
92,2023-03-23 00:30:07.549985,payment,129.38,premium_checking_account,9,20
92,2017-04-04 00:30:07.549985,payment,99.25,investment_account,9,20
92,2018-03-22 00:30:07.550503,deposit,199.13,high_yield_savings_account,9,20
92,2022-05-23 00:30:07.550519,withdrawal,161.04,credit_card,9,20
92,2020-04-14 00:30:07.550519,transfer,78.33,basic_checking_account,9,20
92,2019-05-18 00:30:07.550519,withdrawal,127.91,retirement_account,9,20
92,2018-07-10 00:30:07.551069,deposit,91.37,low_interest_loan,9,20
92,2021-03-27 00:30:07.551069,payment,79.43,investment_account,9,20
92,2019-03-18 00:30:07.551069,payment,16.72,low_interest_loan,9,20
92,2016-07-30 00:30:07.551069,deposit,83.73,basic_checking_account,9,20
92,2019-01-29 00:30:07.551667,payment,104.88,low_interest_loan,9,20
92,2017-07-30 00:30:07.551667,deposit,70.68,investment_account,9,20
92,2023-02-06 00:30:07.551667,payment,143.94,low_interest_loan,9,20
92,2018-08-25 00:30:07.551667,deposit,105.97,high_yield_savings_account,9,20
92,2022-11-22 00:30:07.552216,payment,159.46,premium_checking_account,9,20
92,2017-12-16 00:30:07.552216,transfer,178.11,personal_loan,9,20
92,2019-12-09 00:30:07.552216,payment,247.26,investment_account,9,20
92,2020-10-31 00:30:07.552216,transfer,122.64,high_yield_savings_account,9,20
